A = 1, B = 0, descifrado = QVELSLSDJ
A = 25, B = 60, descifrado = SNEXQXQFZ
A = 25, B = 61, descifrado = TOFYRYRGA
A = 25, B = 62, descifrado = UPGZSZSHB
A = 25, B = 63, descifrado = VQHATATIC
A = 25, B = 64, descifrado = WRIBUBUJD
A = 25, B = 65, descifrado = XSJCVCVKE
A = 25, B = 66, descifrado = YTKDWDWLF
A = 25, B = 67, descifrado = ZULEXEXMG
A = 25, B = 68, descifrado = AVMFYFYNH
A = 25, B = 69, descifrado = BWNGZGZOI
A = 25, B = 70, descifrado = CXOHAHAPJ
A = 25, B = 71, descifrado = DYPIBIBQK
A = 25, B = 72, descifrado = EZQJCJCRL
A = 25, B = 73, descifrado = FARKDKDSM
A = 25, B = 74, descifrado = GBSLELETN
A = 25, B = 75, descifrado = HCTMFMFUO
A = 25, B = 76, descifrado = IDUNGNGVP
A = 25, B = 77, descifrado = JEVOHOHWQ
A = 25, B = 78, descifrado = KFWPIPIXR
A = 25, B = 79, descifrado = LGXQJQJYS
A = 25, B = 80, descifrado = MHYRKRKZT
A = 25, B = 81, descifrado = NIZSLSLAU
A = 25, B = 82, descifrado = OJATMTMBV
A = 25, B = 83, descifrado = PKBUNUNCW
A = 25, B = 84, descifrado = QLCVOVODX
A = 25, B = 85, descifrado = RMDWPWPEY
A = 25, B = 86, descifrado = SNEXQXQFZ
A = 25, B = 87, descifrado = TOFYRYRGA
A = 25, B = 88, descifrado = UPGZSZSHB
A = 25, B = 89, descifrado = VQHATATIC
A = 25, B = 90, descifrado = WRIBUBUJD
A = 25, B = 91, descifrado = XSJCVCVKE
A = 25, B = 92, descifrado = YTKDWDWLF
A = 25, B = 93, descifrado = ZULEXEXMG
A = 25, B = 94, descifrado = AVMFYFYNH
A = 25, B = 95, descifrado = BWNGZGZOI
A = 25, B = 96, descifrado = CXOHAHAPJ
A = 25, B = 97, descifrado = DYPIBIBQK
A = 25, B = 98, descifrado = EZQJCJCRL
A = 25, B = 99, descifrado = FARKDKDSM
A = 25, B = 100, descifrado = GBSLELETN
A = 27, B = 0, descifrado = QVELSLSDJ
A = 27, B = 1, descifrado = PUDKRKRCI
A = 27, B = 2, descifrado = OTCJQJQBH
A = 27, B = 3, descifrado = NSBIPIPAG
A = 27, B = 4, descifrado = MRAHOHOZF
A = 27, B = 5, descifrado = LQZGNGNYE
A = 27, B = 6, descifrado = KPYFMFMXD
A = 27, B = 7, descifrado = JOXELELWC
A = 27, B = 8, descifrado = INWDKDKVB
A = 27, B = 9, descifrado = HMVCJCJUA
A = 27, B = 10, descifrado = GLUBIBITZ
A = 27, B = 11, descifrado = FKTAHAHSY
A = 27, B = 12, descifrado = EJSZGZGRX
A = 27, B = 13, descifrado = DIRYFYFQW
A = 27, B = 14, descifrado = CHQXEXEPV
A = 27, B = 15, descifrado = BGPWDWDOU
A = 27, B = 16, descifrado = AFOVCVCNT
A = 27, B = 17, descifrado = ZENUBUBMS
A = 27, B = 18, descifrado = YDMTATALR
A = 27, B = 19, descifrado = XCLSZSZKQ
A = 27, B = 20, descifrado = WBKRYRYJP
A = 27, B = 21, descifrado = VAJQXQXIO
A = 27, B = 22, descifrado = UZIPWPWHN
A = 27, B = 23, descifrado = TYHOVOVGM
A = 27, B = 24, descifrado = SXGNUNUFL
A = 27, B = 25, descifrado = RWFMTMTEK
A = 27, B = 26, descifrado = QVELSLSDJ
A = 27, B = 27, descifrado = PUDKRKRCI
A = 27, B = 28, descifrado = OTCJQJQBH
A = 27, B = 29, descifrado = NSBIPIPAG
A = 27, B = 30, descifrado = MRAHOHOZF
A = 27, B = 31, descifrado = LQZGNGNYE
A = 27, B = 32, descifrado = KPYFMFMXD
A = 27, B = 33, descifrado = JOXELELWC
A = 27, B = 34, descifrado = INWDKDKVB
A = 27, B = 35, descifrado = HMVCJCJUA
A = 27, B = 36, descifrado = GLUBIBITZ
A = 27, B = 37, descifrado = FKTAHAHSY
A = 27, B = 38, descifrado = EJSZGZGRX
A = 27, B = 39, descifrado = DIRYFYFQW
A = 27, B = 40, descifrado = CHQXEXEPV
A = 27, B = 41, descifrado = BGPWDWDOU
A = 27, B = 42, descifrado = AFOVCVCNT
A = 27, B = 43, descifrado = ZENUBUBMS
A = 27, B = 44, descifrado = YDMTATALR
A = 27, B = 45, descifrado = XCLSZSZKQ
A = 27, B = 46, descifrado = WBKRYRYJP
A = 27, B = 47, descifrado = VAJQXQXIO
A = 27, B = 48, descifrado = UZIPWPWHN
A = 27, B = 49, descifrado = TYHOVOVGM
A = 27, B = 50, descifrado = SXGNUNUFL
A = 27, B = 51, descifrado = RWFMTMTEK
A = 27, B = 52, descifrado = QVELSLSDJ
A = 27, B = 53, descifrado = PUDKRKRCI
A = 27, B = 54, descifrado = OTCJQJQBH
A = 27, B = 55, descifrado = NSBIPIPAG
A = 27, B = 56, descifrado = MRAHOHOZF
A = 27, B = 57, descifrado = LQZGNGNYE
A = 27, B = 58, descifrado = KPYFMFMXD
A = 27, B = 59, descifrado = JOXELELWC
A = 27, B = 60, descifrado = INWDKDKVB
A = 27, B = 61, descifrado = HMVCJCJUA
A = 27, B = 62, descifrado = GLUBIBITZ
A = 27, B = 63, descifrado = FKTAHAHSY
A = 27, B = 64, descifrado = EJSZGZGRX
A = 27, B = 65, descifrado = DIRYFYFQW
A = 27, B = 66, descifrado = CHQXEXEPV
A = 27, B = 67, descifrado = BGPWDWDOU
A = 27, B = 68, descifrado = AFOVCVCNT
A = 27, B = 69, descifrado = ZENUBUBMS
A = 27, B = 70, descifrado = YDMTATALR
A = 27, B = 71, descifrado = XCLSZSZKQ
A = 27, B = 72, descifrado = WBKRYRYJP
A = 27, B = 73, descifrado = VAJQXQXIO
A = 27, B = 74, descifrado = UZIPWPWHN
A = 27, B = 75, descifrado = TYHOVOVGM
A = 27, B = 76, descifrado = SXGNUNUFL
A = 27, B = 77, descifrado = RWFMTMTEK
A = 27, B = 78, descifrado = QVELSLSDJ
A = 27, B = 79, descifrado = PUDKRKRCI
A = 27, B = 80, descifrado = OTCJQJQBH
A = 27, B = 81, descifrado = NSBIPIPAG
A = 27, B = 82, descifrado = MRAHOHOZF
A = 27, B = 83, descifrado = LQZGNGNYE
A = 27, B = 84, descifrado = KPYFMFMXD
A = 27, B = 85, descifrado = JOXELELWC
A = 27, B = 86, descifrado = INWDKDKVB
A = 27, B = 87, descifrado = HMVCJCJUA
A = 27, B = 88, descifrado = GLUBIBITZ
A = 27, B = 89, descifrado = FKTAHAHSY
A = 27, B = 90, descifrado = EJSZGZGRX
A = 27, B = 91, descifrado = DIRYFYFQW
A = 27, B = 92, descifrado = CHQXEXEPV
A = 27, B = 93, descifrado = BGPWDWDOU
A = 27, B = 94, descifrado = AFOVCVCNT
A = 27, B = 95, descifrado = ZENUBUBMS
A = 27, B = 96, descifrado = YDMTATALR
A = 27, B = 97, descifrado = XCLSZSZKQ
A = 27, B = 98, descifrado = WBKRYRYJP
A = 27, B = 99, descifrado = VAJQXQXIO
A = 27, B = 100, descifrado = UZIPWPWHN
A = 29, B = 0, descifrado = OHKVGVGBD
A = 29, B = 1, descifrado = FYBMXMXSU
A = 29, B = 2, descifrado = WPSDODOJL
A = 29, B = 3, descifrado = NGJUFUFAC
A = 29, B = 4, descifrado = EXALWLWRT
A = 29, B = 5, descifrado = VORCNCNIK
A = 29, B = 6, descifrado = MFITETEZB
A = 29, B = 7, descifrado = DWZKVKVQS
A = 29, B = 8, descifrado = UNQBMBMHJ
A = 29, B = 9, descifrado = LEHSDSDYA
A = 29, B = 10, descifrado = CVYJUJUPR
A = 29, B = 11, descifrado = TMPALALGI
A = 29, B = 12, descifrado = KDGRCRCXZ
A = 29, B = 13, descifrado = BUXITITOQ
A = 29, B = 14, descifrado = SLOZKZKFH
A = 29, B = 15, descifrado = JCFQBQBWY
A = 29, B = 16, descifrado = ATWHSHSNP
A = 29, B = 17, descifrado = RKNYJYJEG
A = 29, B = 18, descifrado = IBEPAPAVX
A = 29, B = 19, descifrado = ZSVGRGRMO
A = 29, B = 20, descifrado = QJMXIXIDF
A = 29, B = 21, descifrado = HADOZOZUW
A = 29, B = 22, descifrado = YRUFQFQLN
A = 29, B = 23, descifrado = PILWHWHCE
A = 29, B = 24, descifrado = GZCNYNYTV
A = 29, B = 25, descifrado = XQTEPEPKM
A = 29, B = 26, descifrado = OHKVGVGBD
A = 29, B = 27, descifrado = FYBMXMXSU
A = 29, B = 28, descifrado = WPSDODOJL
A = 29, B = 29, descifrado = NGJUFUFAC
A = 29, B = 30, descifrado = EXALWLWRT
A = 29, B = 31, descifrado = VORCNCNIK
A = 29, B = 32, descifrado = MFITETEZB
A = 29, B = 33, descifrado = DWZKVKVQS
A = 29, B = 34, descifrado = UNQBMBMHJ
A = 29, B = 35, descifrado = LEHSDSDYA
A = 29, B = 36, descifrado = CVYJUJUPR
A = 29, B = 37, descifrado = TMPALALGI
A = 29, B = 38, descifrado = KDGRCRCXZ
A = 29, B = 39, descifrado = BUXITITOQ
A = 29, B = 40, descifrado = SLOZKZKFH
A = 29, B = 41, descifrado = JCFQBQBWY
A = 29, B = 42, descifrado = ATWHSHSNP
A = 29, B = 43, descifrado = RKNYJYJEG
A = 29, B = 44, descifrado = IBEPAPAVX
A = 29, B = 45, descifrado = ZSVGRGRMO
A = 29, B = 46, descifrado = QJMXIXIDF
A = 29, B = 47, descifrado = HADOZOZUW
A = 29, B = 48, descifrado = YRUFQFQLN
A = 29, B = 49, descifrado = PILWHWHCE
A = 29, B = 50, descifrado = GZCNYNYTV
A = 29, B = 51, descifrado = XQTEPEPKM
A = 29, B = 52, descifrado = OHKVGVGBD
A = 29, B = 53, descifrado = FYBMXMXSU
A = 29, B = 54, descifrado = WPSDODOJL
A = 29, B = 55, descifrado = NGJUFUFAC
A = 29, B = 56, descifrado = EXALWLWRT
A = 29, B = 57, descifrado = VORCNCNIK
A = 29, B = 58, descifrado = MFITETEZB
A = 29, B = 59, descifrado = DWZKVKVQS
A = 29, B = 60, descifrado = UNQBMBMHJ
A = 29, B = 61, descifrado = LEHSDSDYA
A = 29, B = 62, descifrado = CVYJUJUPR
A = 29, B = 63, descifrado = TMPALALGI
A = 29, B = 64, descifrado = KDGRCRCXZ
A = 29, B = 65, descifrado = BUXITITOQ
A = 29, B = 66, descifrado = SLOZKZKFH
A = 29, B = 67, descifrado = JCFQBQBWY
A = 29, B = 68, descifrado = ATWHSHSNP
A = 29, B = 69, descifrado = RKNYJYJEG
A = 29, B = 70, descifrado = IBEPAPAVX
A = 29, B = 71, descifrado = ZSVGRGRMO
A = 29, B = 72, descifrado = QJMXIXIDF
A = 29, B = 73, descifrado = HADOZOZUW
A = 29, B = 74, descifrado = YRUFQFQLN
A = 29, B = 75, descifrado = PILWHWHCE
A = 29, B = 76, descifrado = GZCNYNYTV
A = 29, B = 77, descifrado = XQTEPEPKM
A = 29, B = 78, descifrado = OHKVGVGBD
A = 29, B = 79, descifrado = FYBMXMXSU
A = 29, B = 80, descifrado = WPSDODOJL
A = 29, B = 81, descifrado = NGJUFUFAC
A = 29, B = 82, descifrado = EXALWLWRT
A = 29, B = 83, descifrado = VORCNCNIK
A = 29, B = 84, descifrado = MFITETEZB
A = 29, B = 85, descifrado = DWZKVKVQS
A = 29, B = 86, descifrado = UNQBMBMHJ
A = 29, B = 87, descifrado = LEHSDSDYA
A = 29, B = 88, descifrado = CVYJUJUPR
A = 29, B = 89, descifrado = TMPALALGI
A = 29, B = 90, descifrado = KDGRCRCXZ
A = 29, B = 91, descifrado = BUXITITOQ
A = 29, B = 92, descifrado = SLOZKZKFH
A = 29, B = 93, descifrado = JCFQBQBWY
A = 29, B = 94, descifrado = ATWHSHSNP
A = 29, B = 95, descifrado = RKNYJYJEG
A = 29, B = 96, descifrado = IBEPAPAVX
A = 29, B = 97, descifrado = ZSVGRGRMO
A = 29, B = 98, descifrado = QJMXIXIDF
A = 29, B = 99, descifrado = HADOZOZUW
A = 29, B = 100, descifrado = YRUFQFQLN
A = 31, B = 0, descifrado = YZGXOXOLH
A = 31, B = 1, descifrado = DELCTCTQM
A = 31, B = 2, descifrado = IJQHYHYVR
A = 31, B = 3, descifrado = NOVMDMDAW
A = 31, B = 4, descifrado = STARIRIFB
A = 31, B = 5, descifrado = XYFWNWNKG
A = 31, B = 6, descifrado = CDKBSBSPL
A = 31, B = 7, descifrado = HIPGXGXUQ
A = 31, B = 8, descifrado = MNULCLCZV
A = 31, B = 9, descifrado = RSZQHQHEA
A = 31, B = 10, descifrado = WXEVMVMJF
A = 31, B = 11, descifrado = BCJARAROK
A = 31, B = 12, descifrado = GHOFWFWTP
A = 31, B = 13, descifrado = LMTKBKBYU
A = 31, B = 14, descifrado = QRYPGPGDZ
A = 31, B = 15, descifrado = VWDULULIE
A = 31, B = 16, descifrado = ABIZQZQNJ
A = 31, B = 17, descifrado = FGNEVEVSO
A = 31, B = 18, descifrado = KLSJAJAXT
A = 31, B = 19, descifrado = PQXOFOFCY
A = 31, B = 20, descifrado = UVCTKTKHD
A = 31, B = 21, descifrado = ZAHYPYPMI
A = 31, B = 22, descifrado = EFMDUDURN
A = 31, B = 23, descifrado = JKRIZIZWS
A = 31, B = 24, descifrado = OPWNENEBX
A = 31, B = 25, descifrado = TUBSJSJGC
A = 31, B = 26, descifrado = YZGXOXOLH
A = 31, B = 27, descifrado = DELCTCTQM
A = 31, B = 28, descifrado = IJQHYHYVR
A = 31, B = 29, descifrado = NOVMDMDAW
A = 31, B = 30, descifrado = STARIRIFB
A = 31, B = 31, descifrado = XYFWNWNKG
A = 31, B = 32, descifrado = CDKBSBSPL
A = 31, B = 33, descifrado = HIPGXGXUQ
A = 31, B = 34, descifrado = MNULCLCZV
A = 31, B = 35, descifrado = RSZQHQHEA
A = 31, B = 36, descifrado = WXEVMVMJF
A = 31, B = 37, descifrado = BCJARAROK
A = 31, B = 38, descifrado = GHOFWFWTP
A = 31, B = 39, descifrado = LMTKBKBYU
A = 31, B = 40, descifrado = QRYPGPGDZ
A = 31, B = 41, descifrado = VWDULULIE
A = 31, B = 42, descifrado = ABIZQZQNJ
A = 31, B = 43, descifrado = FGNEVEVSO
A = 31, B = 44, descifrado = KLSJAJAXT
A = 31, B = 45, descifrado = PQXOFOFCY
A = 31, B = 46, descifrado = UVCTKTKHD
A = 31, B = 47, descifrado = ZAHYPYPMI
A = 31, B = 48, descifrado = EFMDUDURN
A = 31, B = 49, descifrado = JKRIZIZWS
A = 31, B = 50, descifrado = OPWNENEBX
A = 31, B = 51, descifrado = TUBSJSJGC
A = 31, B = 52, descifrado = YZGXOXOLH
A = 31, B = 53, descifrado = DELCTCTQM
A = 31, B = 54, descifrado = IJQHYHYVR
A = 31, B = 55, descifrado = NOVMDMDAW
A = 31, B = 56, descifrado = STARIRIFB
A = 31, B = 57, descifrado = XYFWNWNKG
A = 31, B = 58, descifrado = CDKBSBSPL
A = 31, B = 59, descifrado = HIPGXGXUQ
A = 31, B = 60, descifrado = MNULCLCZV
A = 31, B = 61, descifrado = RSZQHQHEA
A = 31, B = 62, descifrado = WXEVMVMJF
A = 31, B = 63, descifrado = BCJARAROK
A = 31, B = 64, descifrado = GHOFWFWTP
A = 31, B = 65, descifrado = LMTKBKBYU
A = 31, B = 66, descifrado = QRYPGPGDZ
A = 31, B = 67, descifrado = VWDULULIE
A = 31, B = 68, descifrado = ABIZQZQNJ
A = 31, B = 69, descifrado = FGNEVEVSO
A = 31, B = 70, descifrado = KLSJAJAXT
A = 31, B = 71, descifrado = PQXOFOFCY
A = 31, B = 72, descifrado = UVCTKTKHD
A = 31, B = 73, descifrado = ZAHYPYPMI
A = 31, B = 74, descifrado = EFMDUDURN
A = 31, B = 75, descifrado = JKRIZIZWS
A = 31, B = 76, descifrado = OPWNENEBX
A = 31, B = 77, descifrado = TUBSJSJGC
A = 31, B = 78, descifrado = YZGXOXOLH
A = 31, B = 79, descifrado = DELCTCTQM
A = 31, B = 80, descifrado = IJQHYHYVR
A = 31, B = 81, descifrado = NOVMDMDAW
A = 31, B = 82, descifrado = STARIRIFB
A = 31, B = 83, descifrado = XYFWNWNKG
A = 31, B = 84, descifrado = CDKBSBSPL
A = 31, B = 85, descifrado = HIPGXGXUQ
A = 31, B = 86, descifrado = MNULCLCZV
A = 31, B = 87, descifrado = RSZQHQHEA
A = 31, B = 88, descifrado = WXEVMVMJF
A = 31, B = 89, descifrado = BCJARAROK
A = 31, B = 90, descifrado = GHOFWFWTP
A = 31, B = 91, descifrado = LMTKBKBYU
A = 31, B = 92, descifrado = QRYPGPGDZ
A = 31, B = 93, descifrado = VWDULULIE
A = 31, B = 94, descifrado = ABIZQZQNJ
A = 31, B = 95, descifrado = FGNEVEVSO
A = 31, B = 96, descifrado = KLSJAJAXT
A = 31, B = 97, descifrado = PQXOFOFCY
A = 31, B = 98, descifrado = UVCTKTKHD
A = 31, B = 99, descifrado = ZAHYPYPMI
A = 31, B = 100, descifrado = EFMDUDURN
A = 33, B = 0, descifrado = GDIJKJKTF
A = 33, B = 1, descifrado = ROTUVUVEQ
A = 33, B = 2, descifrado = CZEFGFGPB
A = 33, B = 3, descifrado = NKPQRQRAM
A = 33, B = 4, descifrado = YVABCBCLX
A = 33, B = 5, descifrado = JGLMNMNWI
A = 33, B = 6, descifrado = URWXYXYHT
A = 33, B = 7, descifrado = FCHIJIJSE
A = 33, B = 8, descifrado = QNSTUTUDP
A = 33, B = 9, descifrado = BYDEFEFOA
A = 33, B = 10, descifrado = MJOPQPQZL
A = 33, B = 11, descifrado = XUZABABKW
A = 33, B = 12, descifrado = IFKLMLMVH
A = 33, B = 13, descifrado = TQVWXWXGS
A = 33, B = 14, descifrado = EBGHIHIRD
A = 33, B = 15, descifrado = PMRSTSTCO
A = 33, B = 16, descifrado = AXCDEDENZ
A = 33, B = 17, descifrado = LINOPOPYK
A = 33, B = 18, descifrado = WTYZAZAJV
A = 33, B = 19, descifrado = HEJKLKLUG
A = 33, B = 20, descifrado = SPUVWVWFR
A = 33, B = 21, descifrado = DAFGHGHQC
A = 33, B = 22, descifrado = OLQRSRSBN
A = 33, B = 23, descifrado = ZWBCDCDMY
A = 33, B = 24, descifrado = KHMNONOXJ
A = 33, B = 25, descifrado = VSXYZYZIU
A = 33, B = 26, descifrado = GDIJKJKTF
A = 33, B = 27, descifrado = ROTUVUVEQ
A = 33, B = 28, descifrado = CZEFGFGPB
A = 33, B = 29, descifrado = NKPQRQRAM
A = 33, B = 30, descifrado = YVABCBCLX
A = 33, B = 31, descifrado = JGLMNMNWI
A = 33, B = 32, descifrado = URWXYXYHT
A = 33, B = 33, descifrado = FCHIJIJSE
A = 33, B = 34, descifrado = QNSTUTUDP
A = 33, B = 35, descifrado = BYDEFEFOA
A = 33, B = 36, descifrado = MJOPQPQZL
A = 33, B = 37, descifrado = XUZABABKW
A = 33, B = 38, descifrado = IFKLMLMVH
A = 33, B = 39, descifrado = TQVWXWXGS
A = 33, B = 40, descifrado = EBGHIHIRD
A = 33, B = 41, descifrado = PMRSTSTCO
A = 33, B = 42, descifrado = AXCDEDENZ
A = 33, B = 43, descifrado = LINOPOPYK
A = 33, B = 44, descifrado = WTYZAZAJV
A = 33, B = 45, descifrado = HEJKLKLUG
A = 33, B = 46, descifrado = SPUVWVWFR
A = 33, B = 47, descifrado = DAFGHGHQC
A = 33, B = 48, descifrado = OLQRSRSBN
A = 33, B = 49, descifrado = ZWBCDCDMY
A = 33, B = 50, descifrado = KHMNONOXJ
A = 33, B = 51, descifrado = VSXYZYZIU
A = 33, B = 52, descifrado = GDIJKJKTF
A = 33, B = 53, descifrado = ROTUVUVEQ
A = 33, B = 54, descifrado = CZEFGFGPB
A = 33, B = 55, descifrado = NKPQRQRAM
A = 33, B = 56, descifrado = YVABCBCLX
A = 33, B = 57, descifrado = JGLMNMNWI
A = 33, B = 58, descifrado = URWXYXYHT
A = 33, B = 59, descifrado = FCHIJIJSE
A = 33, B = 60, descifrado = QNSTUTUDP
A = 33, B = 61, descifrado = BYDEFEFOA
A = 33, B = 62, descifrado = MJOPQPQZL
A = 33, B = 63, descifrado = XUZABABKW
A = 33, B = 64, descifrado = IFKLMLMVH
A = 33, B = 65, descifrado = TQVWXWXGS
A = 33, B = 66, descifrado = EBGHIHIRD
A = 33, B = 67, descifrado = PMRSTSTCO
A = 33, B = 68, descifrado = AXCDEDENZ
A = 33, B = 69, descifrado = LINOPOPYK
A = 33, B = 70, descifrado = WTYZAZAJV
A = 33, B = 71, descifrado = HEJKLKLUG
A = 33, B = 72, descifrado = SPUVWVWFR
A = 33, B = 73, descifrado = DAFGHGHQC
A = 33, B = 74, descifrado = OLQRSRSBN
A = 33, B = 75, descifrado = ZWBCDCDMY
A = 33, B = 76, descifrado = KHMNONOXJ
A = 33, B = 77, descifrado = VSXYZYZIU
A = 33, B = 78, descifrado = GDIJKJKTF
A = 33, B = 79, descifrado = ROTUVUVEQ
A = 33, B = 80, descifrado = CZEFGFGPB
A = 33, B = 81, descifrado = NKPQRQRAM
A = 33, B = 82, descifrado = YVABCBCLX
A = 33, B = 83, descifrado = JGLMNMNWI
A = 33, B = 84, descifrado = URWXYXYHT
A = 33, B = 85, descifrado = FCHIJIJSE
A = 33, B = 86, descifrado = QNSTUTUDP
A = 33, B = 87, descifrado = BYDEFEFOA
A = 33, B = 88, descifrado = MJOPQPQZL
A = 33, B = 89, descifrado = XUZABABKW
A = 33, B = 90, descifrado = IFKLMLMVH
A = 33, B = 91, descifrado = TQVWXWXGS
A = 33, B = 92, descifrado = EBGHIHIRD
A = 33, B = 93, descifrado = PMRSTSTCO
A = 33, B = 94, descifrado = AXCDEDENZ
A = 33, B = 95, descifrado = LINOPOPYK
A = 33, B = 96, descifrado = WTYZAZAJV
A = 33, B = 97, descifrado = HEJKLKLUG
A = 33, B = 98, descifrado = SPUVWVWFR
A = 33, B = 99, descifrado = DAFGHGHQC
A = 33, B = 100, descifrado = OLQRSRSBN
A = 35, B = 0, descifrado = WLMHCHCJB
A = 35, B = 1, descifrado = TIJEZEZGY
A = 35, B = 2, descifrado = QFGBWBWDV
A = 35, B = 3, descifrado = NCDYTYTAS
A = 35, B = 4, descifrado = KZAVQVQXP
A = 35, B = 5, descifrado = HWXSNSNUM
A = 35, B = 6, descifrado = ETUPKPKRJ
A = 35, B = 7, descifrado = BQRMHMHOG
A = 35, B = 8, descifrado = YNOJEJELD
A = 35, B = 9, descifrado = VKLGBGBIA
A = 35, B = 10, descifrado = SHIDYDYFX
A = 35, B = 11, descifrado = PEFAVAVCU
A = 35, B = 12, descifrado = MBCXSXSZR
A = 35, B = 13, descifrado = JYZUPUPWO
A = 35, B = 14, descifrado = GVWRMRMTL
A = 35, B = 15, descifrado = DSTOJOJQI
A = 35, B = 16, descifrado = APQLGLGNF
A = 35, B = 17, descifrado = XMNIDIDKC
A = 35, B = 18, descifrado = UJKFAFAHZ
A = 35, B = 19, descifrado = RGHCXCXEW
A = 35, B = 20, descifrado = ODEZUZUBT
A = 35, B = 21, descifrado = LABWRWRYQ
A = 35, B = 22, descifrado = IXYTOTOVN
A = 35, B = 23, descifrado = FUVQLQLSK
A = 35, B = 24, descifrado = CRSNINIPH
A = 35, B = 25, descifrado = ZOPKFKFME
A = 35, B = 26, descifrado = WLMHCHCJB
A = 35, B = 27, descifrado = TIJEZEZGY
A = 35, B = 28, descifrado = QFGBWBWDV
A = 35, B = 29, descifrado = NCDYTYTAS
A = 35, B = 30, descifrado = KZAVQVQXP
A = 35, B = 31, descifrado = HWXSNSNUM
A = 35, B = 32, descifrado = ETUPKPKRJ
A = 35, B = 33, descifrado = BQRMHMHOG
A = 35, B = 34, descifrado = YNOJEJELD
A = 35, B = 35, descifrado = VKLGBGBIA
A = 35, B = 36, descifrado = SHIDYDYFX
A = 35, B = 37, descifrado = PEFAVAVCU
A = 35, B = 38, descifrado = MBCXSXSZR
A = 35, B = 39, descifrado = JYZUPUPWO
A = 35, B = 40, descifrado = GVWRMRMTL
A = 35, B = 41, descifrado = DSTOJOJQI
A = 35, B = 42, descifrado = APQLGLGNF
A = 35, B = 43, descifrado = XMNIDIDKC
A = 35, B = 44, descifrado = UJKFAFAHZ
A = 35, B = 45, descifrado = RGHCXCXEW
A = 35, B = 46, descifrado = ODEZUZUBT
A = 35, B = 47, descifrado = LABWRWRYQ
A = 35, B = 48, descifrado = IXYTOTOVN
A = 35, B = 49, descifrado = FUVQLQLSK
A = 35, B = 50, descifrado = CRSNINIPH
A = 35, B = 51, descifrado = ZOPKFKFME
A = 35, B = 52, descifrado = WLMHCHCJB
A = 35, B = 53, descifrado = TIJEZEZGY
A = 35, B = 54, descifrado = QFGBWBWDV
A = 35, B = 55, descifrado = NCDYTYTAS
A = 35, B = 56, descifrado = KZAVQVQXP
A = 35, B = 57, descifrado = HWXSNSNUM
A = 35, B = 58, descifrado = ETUPKPKRJ
A = 35, B = 59, descifrado = BQRMHMHOG
A = 35, B = 60, descifrado = YNOJEJELD
A = 35, B = 61, descifrado = VKLGBGBIA
A = 35, B = 62, descifrado = SHIDYDYFX
A = 35, B = 63, descifrado = PEFAVAVCU
A = 35, B = 64, descifrado = MBCXSXSZR
A = 35, B = 65, descifrado = JYZUPUPWO
A = 35, B = 66, descifrado = GVWRMRMTL
A = 35, B = 67, descifrado = DSTOJOJQI
A = 35, B = 68, descifrado = APQLGLGNF
A = 35, B = 69, descifrado = XMNIDIDKC
A = 35, B = 70, descifrado = UJKFAFAHZ
A = 35, B = 71, descifrado = RGHCXCXEW
A = 35, B = 72, descifrado = ODEZUZUBT
A = 35, B = 73, descifrado = LABWRWRYQ
A = 35, B = 74, descifrado = IXYTOTOVN
A = 35, B = 75, descifrado = FUVQLQLSK
A = 35, B = 76, descifrado = CRSNINIPH
A = 35, B = 77, descifrado = ZOPKFKFME
A = 35, B = 78, descifrado = WLMHCHCJB
A = 35, B = 79, descifrado = TIJEZEZGY
A = 35, B = 80, descifrado = QFGBWBWDV
A = 35, B = 81, descifrado = NCDYTYTAS
A = 35, B = 82, descifrado = KZAVQVQXP
A = 35, B = 83, descifrado = HWXSNSNUM
A = 35, B = 84, descifrado = ETUPKPKRJ
A = 35, B = 85, descifrado = BQRMHMHOG
A = 35, B = 86, descifrado = YNOJEJELD
A = 35, B = 87, descifrado = VKLGBGBIA
A = 35, B = 88, descifrado = SHIDYDYFX
A = 35, B = 89, descifrado = PEFAVAVCU
A = 35, B = 90, descifrado = MBCXSXSZR
A = 35, B = 91, descifrado = JYZUPUPWO
A = 35, B = 92, descifrado = GVWRMRMTL
A = 35, B = 93, descifrado = DSTOJOJQI
A = 35, B = 94, descifrado = APQLGLGNF
A = 35, B = 95, descifrado = XMNIDIDKC
A = 35, B = 96, descifrado = UJKFAFAHZ
A = 35, B = 97, descifrado = RGHCXCXEW
A = 35, B = 98, descifrado = ODEZUZUBT
A = 35, B = 99, descifrado = LABWRWRYQ
A = 35, B = 100, descifrado = IXYTOTOVN
A = 37, B = 0, descifrado = SJYBEBEFP
A = 37, B = 1, descifrado = ZQFILILMW
A = 37, B = 2, descifrado = GXMPSPSTD
A = 37, B = 3, descifrado = NETWZWZAK
A = 37, B = 4, descifrado = ULADGDGHR
A = 37, B = 5, descifrado = BSHKNKNOY
A = 37, B = 6, descifrado = IZORURUVF
A = 37, B = 7, descifrado = PGVYBYBCM
A = 37, B = 8, descifrado = WNCFIFIJT
A = 37, B = 9, descifrado = DUJMPMPQA
A = 37, B = 10, descifrado = KBQTWTWXH
A = 37, B = 11, descifrado = RIXADADEO
A = 37, B = 12, descifrado = YPEHKHKLV
A = 37, B = 13, descifrado = FWLORORSC
A = 37, B = 14, descifrado = MDSVYVYZJ
A = 37, B = 15, descifrado = TKZCFCFGQ
